text,is_bot
"From an airstrike bunker to his mums relieved hugs, Vishnu tells how he and his dog fled Ukraine to India.",0
"After a series of medical breakthroughs, will these animals solve the global shortage of organs",0
Australian star Rebel Wilson will host the fullcapacity ceremony at Londons Royal Albert Hall.,0
The videosharing platforms new SoundOn service will let people distribute their own music.,0
The humble vegetable could be about to join the likes of Cheddar Cheese and Cornish Pasties.,0
Isak Munda says the platform has changed his life since he started posting videos.,0
Cristiano Ronaldo says there are no limits for Manchester United after his hattrick helps them beat Tottenham Hotspur.,0
Leigh Wood produces a brutal lastround knockout of Michael Conlan to retain his WBA featherweight title amid worrying scenes.,0
"Englands draw against West Indies in the first Test is a huge step forward after a difficult year, says captain Joe Root.",0
England shred the script that came with Charlie Ewels early red card with a performance of ferocious defence and unstinting belief.,0
Mohamed Salah scores as Liverpool beat Brighton at the end of a week in which speculation around his future at the club continued.,0
Match of the Day pundits Alan Shearer and Jermaine Jenas highlight the contribution of Cristiano Ronaldo after his hattrick helped Manchester United beat Tottenham Hotspur 32 at Old Trafford.,0
Watch highlights as Ireland keep their hopes of a Six Nations title alive with a 3215 victory over 14man England at Twickenham.,0
US officials say Russia asked China for military support and help in evading sanctions.,0
The children and their immediate family members arrived on an urgent flight after a plea from Polish officials.,0
Benedict Cumberbatch wears a Ukraine badge to the ceremony and says he hopes to take in a refugee.,0
His roles ranged from acclaimed 1980s dramas to playing General Thaddeus Ross in five Marvel films.,0
"Tom Brady, one of the greatest players in the history of the NFL, is coming back for his 23rd season just a month after announcing his retirement.",0
"It is hoped tens of thousands of displaced people will benefit from the plan, the government says.",0
It is the first reported death of a foreign journalist covering the war in Ukraine.,0
Human rights activist is threatened with jail for collusion with foreign forces over Hong Kong campaign.,0
Minister says process to become peer is rigorous after questions about businessmans appointment.,0
Iraqi officials reject Irans claim that it hit an Israeli facility near the US consulate in Irbil.,0
Chelsea snatch a dramatic late winner to beat Newcastle in the first game at Stamford Bridge since Blues Russian owner Roman Abramovich was sanctioned by the UK government.,0
Train operators are talking to unions about how to address job changes in a bid to modernise the railways,0
A council urges people not to attempt road repairs themselves after the singer was filmed doing it.,0
"Zhytomyr, in northwest Ukraine, is facing intense daily attacks. Why is it being bombed so heavily",0
Ukraines president gives medals to injured troops and the hospital workers caring for them.,0
Ways to slow the spread of bad information and false posts from the war.,0
"From toys to flowers, refugees fleeing the war in Ukraine are warmly greeted by strangers in Europe.",0
The eastern town of Zamosc has welcomed thousands of refugees but locals wonder how long they can cope.,0
"A military base near the Polish border is attacked, and the UK announces a scheme to house refugees.",0
"John Rutherford has already hosted two refugees, and is open to offering a room to a Ukrainian.",0
Young volunteers swap their studies for assault rifles as they prepare to defend Kyiv from Russian forces.,0
"Russias missile strike on a military base in the west of Ukraine carried a warning, Mondays papers suggest.",0
Rebel Wilson made an assured hosting debut while West Side Story stars showed solidarity with Ukraine.,0
"Syrian refugees in Lebanon have elected women as leaders of some camps, breaking traditional social norms.",0
"Mea last spoke to Brent four days ago, and says he was excited to work on a documentary in Ukraine.",0
It is the second time Whitehouse Farm in Northumberland has had a lamb with an extra limb.,0
A BBC poll suggests 50 of UK women under 45 have experienced a form of reproductive coercion.,0
Stilton and pork pie makers have survived for centuries  but what does the future hold,0
Doctors call for targeted lung cancer screening to catch cases early and reduce deaths by 20.,0
"The sport of surfing is modernising, using technology to offer bigger, better and safer thrills.",0
Hawraa was part of a project which encouraged Lebanese citizens with conflicting views to listen to each other.,0
People diagnosed with the skin condition rosacea talk about its impact on their mental health.,0
Hijabi riders is introducing cycling to Muslim women who never learned to ride a bike as a child.,0
Chelsea boss Thomas Tuchel says he and his players should fight for everyone at the club after insisting hell stay at least until the end of the season.,0
Ukraine international Andriy Yarmolenko scores the opener against Aston Villa in his first West Ham appearance since the outbreak of war in his native country.,0
Who got Garth into trouble at the petrol station Which striker might be a good buy for Arsenal Find out in Garth Crooks latest Team of the Week.,0
ExEngland scrumhalf Matt Dawson explains why Englands loss to Ireland is gold dust and how they might beat France on Saturday.,0
Watch Nat Scivers bizarre dismissal as the England allrounder manages to hit it to slip off the back of her bat leaving England 423.,0
Match of the Day 2 pundit and exEngland striker Ian Wright highlights the contribution that Patrick Bamford made for Leeds United in Sundays 21 win over Norwich City.,0
